"Gene ID","name","HRT D7 T3","HRT D7 P5","HRT D4 T1","HRT D4 T3","HRT D4 P2","HRT D7 T1","HRT D7 T4","HRT D7 P4","HRT D7 P6","HRT D4 T2","HRT D4 P1","HRT D4 P3"
"ENSMUSG00000103949.1","RP24-116C1.8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104352.1","RP23-267J18.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064782.1","Gm22685",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104612.1","ENSMUSG00000104612.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090818.1","Trbj2-6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083098.1","Gm14578",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057650.3","Krtap19-2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082228.1","Gm8344",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084739.1","Gm22067",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098011.1","Gm21232",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113903.1","ENSMUSG00000113903.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101793.1","Gm28500",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098382.1","Gm27260",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112696.1","ENSMUSG00000112696.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036123.8","Slc9a3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088320.1","Gm25665",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084607.1","Gm22208",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104175.1","RP23-168G15.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112199.1","ENSMUSG00000112199.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109691.1","ENSMUSG00000109691.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039672.12","Kcne2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094926.1","Gm16533",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109115.1","ENSMUSG00000109115.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116566.1","ENSMUSG00000116566.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000057464.4","Olfr1415",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000061961.3","Olfr815",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075277.5","Haglr",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083687.1","Gm15154",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096678.3","Trav9-4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117082.1","ENSMUSG00000117082.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000077318.1","Gm24173",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094436.1","Gm16327",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099744.1","Gm29620",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112414.1","ENSMUSG00000112414.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094370.7","Gm3373",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094825.8","Gm3194",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093510.1","Vmn2r-ps21",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099678.1","Gm28351",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107272.1","ENSMUSG00000107272.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065815.1","Gm24697",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095256.1","n-R5s209",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109330.1","ENSMUSG00000109330.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095686.7","Gm3099",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000099698.1","Gm28740",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065807.1","Gm23038",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091563.8","Gm8108",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104275.1","RP24-388D8.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000073448.2","Gm10509",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065237.1","Gm22975",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065674.1","Gm24259",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000005357.9","Slc1a6",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000001819.4","Hoxd13",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076494.1","Trbj2-3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117511.1","ENSMUSG00000117511.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107972.1","ENSMUSG00000107972.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086449.1","9030204H09Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085272.7","Sbk3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050896.12","Rtn4rl2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082997.1","Gm13975",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038916.7","Soga3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116773.1","ENSMUSG00000116773.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082031.1","Gm8097",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078938.9","Syce3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101961.1","Gm28220",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084101.1","Gm17014",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076469.3","Trbv13-2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108114.2","ENSMUSG00000108114.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110359.1","ENSMUSG00000110359.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094758.2","Trav13d-2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076486.1","Trbj1-4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000078280.1","Tas2r122",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103779.1","RP24-490B17.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111755.1","ENSMUSG00000111755.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110748.1","ENSMUSG00000110748.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110553.1","ENSMUSG00000110553.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116629.1","ENSMUSG00000116629.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117833.1","ENSMUSG00000117833.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082704.1","Gm12515",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076824.3","Trav14n-3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064834.1","Gm25696",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112385.1","ENSMUSG00000112385.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000074354.11","Arhgap20os",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104996.1","ENSMUSG00000104996.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042102.7","Dmgdh",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102900.1","RP23-415C3.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082871.2","Gm13263",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072963.2","Gm10447",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094904.1","Gm14476",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069227.4","Gprin1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092551.3","Gm20287",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071015.2","Gm136",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112595.1","ENSMUSG00000112595.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082090.1","Gm16481",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089233.1","Gm22202",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110373.1","ENSMUSG00000110373.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107486.1","ENSMUSG00000107486.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114475.1","ENSMUSG00000114475.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101433.1","Gm29441",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000068537.2","Gm10242",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085768.1","Gm13707",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114849.1","ENSMUSG00000114849.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082688.1","Gm12124",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083970.1","Gm15081",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111146.1","ENSMUSG00000111146.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109069.1","ENSMUSG00000109069.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046961.8","Gpr156",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091151.2","Vmn1r224",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082648.1","Gm11366",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082615.1","Gm13239",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081364.1","Gm8595",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107388.1","ENSMUSG00000107388.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080886.1","Gm14847",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106089.1","ENSMUSG00000106089.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082619.1","Gm16219",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091722.2","Siah3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111782.1","ENSMUSG00000111782.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093056.2","Gm24812",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042371.12","Slc5a10",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065509.3","Mir421",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083350.1","Gm9060",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117702.1","ENSMUSG00000117702.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114032.1","ENSMUSG00000114032.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000098330.1","Gm27257",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076924.1","Traj4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088572.1","Gm25454",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093873.1","Gm24540",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110024.1","ENSMUSG00000110024.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000032808.2","Cyp2c38",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084858.1","Gm1980",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081259.2","Gm6893",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000017723.11","Wfdc2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106624.1","ENSMUSG00000106624.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096692.1","Gm23191",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080765.1","Gm8908",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000075027.10","4631405J19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081986.1","Gm14841",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083070.2","Gm13350",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079966.2","Gm14058",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064350.1","mt-Ty",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083933.1","Gm15515",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106527.1","ENSMUSG00000106527.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000051896.4","Tex37",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115075.1","ENSMUSG00000115075.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102514.1","RP23-469J3.3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096003.7","Gm3500",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089136.1","Gm24922",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112230.2","ENSMUSG00000112230.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081318.1","Rpl36-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000097084.1","Foxl1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108740.1","ENSMUSG00000108740.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114363.1","ENSMUSG00000114363.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085543.1","Gm13568",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000087601.3","Uchl1os",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115080.1","ENSMUSG00000115080.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081029.1","Gm15077",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096521.1","Gm13137",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113148.1","ENSMUSG00000113148.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105015.1","ENSMUSG00000105015.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111127.1","ENSMUSG00000111127.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113295.1","ENSMUSG00000113295.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113694.1","ENSMUSG00000113694.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105882.1","ENSMUSG00000105882.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113125.1","ENSMUSG00000113125.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084172.1","Gm16420",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081768.2","Gm12755",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000054672.13","5830411N06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114919.1","ENSMUSG00000114919.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000071613.11","Gm10340",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101636.1","4930579H20Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000058670.5","4932411N23Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107550.1","ENSMUSG00000107550.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081397.1","Gm14815",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064743.1","Gm24856",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043346.9","Gm6741",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090816.1","Gm6729",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065823.1","n-R5s182",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085391.1","Gm16150",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093541.1","Gm20660",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084729.1","Gm24139",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090743.1","Gm17213",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094826.1","Gm23804",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000067360.12","Pramel3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113493.1","ENSMUSG00000113493.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110627.1","ENSMUSG00000110627.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081438.1","Gm11254",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106945.1","ENSMUSG00000106945.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094005.1","Gm12625",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105917.1","ENSMUSG00000105917.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000085224.2","Gm13425",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000086817.1","Gm11482",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102796.1","RP23-335B9.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081875.1","Gm15223",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110116.1","ENSMUSG00000110116.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080526.1","Mir466j",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108617.1","ENSMUSG00000108617.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107130.1","ENSMUSG00000107130.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115396.1","ENSMUSG00000115396.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115993.1","ENSMUSG00000115993.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109345.1","ENSMUSG00000109345.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100529.1","Gm19261",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090643.8","Gm3453",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112776.1","ENSMUSG00000112776.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118217.1","ENSMUSG00000118217.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095103.2","Gm21171",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115590.1","ENSMUSG00000115590.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095056.7","Gm3159",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000088096.1","Gm23672",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020469.8","Myl7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096846.7","Gm8890",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107919.1","ENSMUSG00000107919.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110036.1","ENSMUSG00000110036.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100794.1","Gm29667",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000073977.2","Olfr549",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081258.1","Gm14013",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107945.1","ENSMUSG00000107945.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083587.1","Gm14741",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000076470.1","Trbv13-3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083401.1","Gm13506",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113920.1","ENSMUSG00000113920.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000065340.1","Gm25578",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026919.1","Lcn4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110809.1","ENSMUSG00000110809.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000067525.3","Olfr1427",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084871.1","Gm2800",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064526.1","Gm26439",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115569.1","ENSMUSG00000115569.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029102.9","Hgfac",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112906.1","ENSMUSG00000112906.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042360.12","4930433N12Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091400.1","Gm6356",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102154.1","RP23-36P10.9",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000089831.1","Gm15508",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082707.1","Gm6881",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118440.1","ENSMUSG00000118440.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082263.1","Gm11188",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102363.1","RP23-36P10.11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081384.1","Gm12752",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117823.1","ENSMUSG00000117823.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102108.1","Gm29037",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000093905.1","Gm25023",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081367.2","Gm13265",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113147.1","ENSMUSG00000113147.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107117.1","ENSMUSG00000107117.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113533.1","ENSMUSG00000113533.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082500.1","Gm15195",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027886.7","1700013F07Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109395.1","ENSMUSG00000109395.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081022.1","Gm15936",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096848.1","Gm23379",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109988.1","ENSMUSG00000109988.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101167.1","H2afy3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000090707.8","Gm8237",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000042372.5","Dmrt3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069355.12","Gm5152",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094696.1","Gm6632",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000096183.7","Gm3727",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094877.2","Trav3n-3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000103833.1","RP23-61N4.7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118354.1","ENSMUSG00000118354.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094956.1","n-R5s122",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101498.1","Gm2950",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118350.1","ENSMUSG00000118350.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110639.1","ENSMUSG00000110639.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106933.1","ENSMUSG00000106933.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080782.1","Gm13495",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109272.1","ENSMUSG00000109272.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000082583.2","Olfr336-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102880.1","RP23-397E2.5",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084000.1","Gm14653",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095711.5","Trav14-2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064840.1","Gm26204",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000084282.1","Gm15054",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000095023.1","Gm24019",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094094.2","Igkv5-45",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000079364.3","Gm3558",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110721.1","ENSMUSG00000110721.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113103.1","ENSMUSG00000113103.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083492.1","Gm14515",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000072738.3","Gm16440",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118206.1","ENSMUSG00000118206.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107575.1","ENSMUSG00000107575.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000069890.3","1700024J04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113226.1","ENSMUSG00000113226.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109211.1","ENSMUSG00000109211.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115715.1","ENSMUSG00000115715.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081260.1","Gm13149",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000081744.1","Gm5721",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000094621.1","CAAA01098150.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114954.1","ENSMUSG00000114954.1",0,0,0,0,0,0,0,0,0,0,0,0
