"Gene ID","name","HRT D4 P1","HRT D4 P2","HRT D4 P3","HRT D4 T1","HRT D4 T2","HRT D4 T3","HRT D7 P4","HRT D7 P5","HRT D7 P6","HRT D7 T1","HRT D7 T3","HRT D7 T4"
"ENSMUSG00000006526.13","Tmem110",9,6,4,17,20,0,23,7,27,12,9,12
"ENSMUSG00000060816.3","Vmn1r52",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000019857.7","Asf1a",51,23,20,34,25,4,51,35,49,37,28,21
"ENSMUSG00000073542.3","Cep76",8,15,9,13,12,8,5,5,8,11,9,11
"ENSMUSG00000097644.1","Gm26862",72,58,38,80,86,32,100,85,146,58,67,66
"ENSMUSG00000109896.1","ENSMUSG00000109896.1",0,0,0,0,0,1,0,1,0,0,0,0
"ENSMUSG00000108042.1","ENSMUSG00000108042.1",13,8,4,6,8,27,10,17,16,27,6,15
"ENSMUSG00000070426.12","Rnf121",6,7,6,27,13,8,22,14,10,21,6,1
"ENSMUSG00000056494.7","Cngb3",0,3,0,0,0,0,2,0,0,0,0,0
"ENSMUSG00000002409.18","Dyrk1b",6,1,2,0,2,0,4,1,3,1,2,0
"ENSMUSG00000027162.7","Lin7c",67,75,65,152,63,32,130,86,105,103,56,49
"ENSMUSG00000057262.2","Gm10020",120,81,46,168,85,37,150,74,132,113,52,55
"ENSMUSG00000020105.9","Lrig3",0,2,5,15,1,0,2,15,3,2,0,3
"ENSMUSG00000025066.10","Sfr1",473,364,208,553,332,262,621,321,618,361,274,209
"ENSMUSG00000040065.8","Pfpl",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118445.1","ENSMUSG00000118445.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000118543.1","ENSMUSG00000118543.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000083089.1","Gm4760",2,1,1,3,2,0,2,0,1,0,1,2
"ENSMUSG00000101746.1","2310043L19Rik",0,1,0,0,0,3,0,0,0,0,0,0
"ENSMUSG00000097011.2","Gm4651",0,0,0,0,0,3,0,0,0,0,1,0
"ENSMUSG00000105233.1","ENSMUSG00000105233.1",5,8,10,14,2,2,12,5,12,8,9,2
"ENSMUSG00000107980.1","ENSMUSG00000107980.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049092.11","Gpr137c",0,1,1,2,0,0,1,2,0,0,1,0
"ENSMUSG00000051050.10","Spink14",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022257.4","Laptm4b",0,3,3,21,12,4,15,10,28,10,11,7
"ENSMUSG00000048070.4","Pirt",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000117278.1","ENSMUSG00000117278.1",2,3,0,0,0,0,1,1,3,0,1,0
"ENSMUSG00000039478.15","Micu3",7,1,0,11,6,2,8,3,19,20,9,2
"ENSMUSG00000110313.1","ENSMUSG00000110313.1",2,0,1,0,0,0,1,1,3,4,5,3
"ENSMUSG00000071653.9","1810009A15Rik",0,0,0,1,0,0,0,0,0,0,0,0
"ENSMUSG00000115247.1","ENSMUSG00000115247.1",6,11,7,14,3,5,13,3,3,7,9,2
"ENSMUSG00000055413.12","H2-Q5",2,1,0,4,3,0,11,2,7,7,6,5
"ENSMUSG00000029659.16","Medag",4,1,4,4,2,1,6,3,0,7,3,1
"ENSMUSG00000099801.1","Gm29011",0,0,0,0,0,0,1,1,3,1,0,0
"ENSMUSG00000000693.10","Loxl3",5,5,8,8,13,2,9,6,6,20,8,13
"ENSMUSG00000074734.3","4933416C03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020472.14","Zkscan17",30,40,7,86,36,9,43,13,38,28,13,13
"ENSMUSG00000006638.15","Abhd1",3,0,0,0,0,0,0,3,8,6,2,3
"ENSMUSG00000079043.3","Fastkd5",1,1,1,10,12,3,5,0,1,4,0,1
"ENSMUSG00000020070.18","Rufy2",28,15,10,28,27,1,31,17,42,26,10,19
"ENSMUSG00000100009.6","Gm7967",0,0,0,0,0,0,0,0,3,0,0,0
"ENSMUSG00000083892.3","Gm1848",6,10,1,17,8,6,9,0,14,9,6,2
"ENSMUSG00000036845.12","Lin37",7,33,11,9,4,2,22,17,23,17,4,9
"ENSMUSG00000106709.1","ENSMUSG00000106709.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050105.5","Grrp1",1,4,0,5,0,1,0,0,0,0,4,0
"ENSMUSG00000097650.1","4921507G05Rik",6,0,0,0,0,15,1,0,0,1,2,3
"ENSMUSG00000118156.1","ENSMUSG00000118156.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105655.1","ENSMUSG00000105655.1",24,11,11,11,1,5,18,15,34,15,18,20
"ENSMUSG00000026411.17","Tmem9",11,20,11,24,18,5,28,20,29,13,17,5
"ENSMUSG00000115482.1","ENSMUSG00000115482.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000100711.1","Gm29461",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000046605.14","B3gntl1",6,0,5,19,2,1,4,1,7,12,3,0
"ENSMUSG00000080622.1","Gm22676",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000053460.8","Ggcx",6,25,3,19,15,2,7,12,30,3,12,4
"ENSMUSG00000026171.12","Rnf25",22,2,5,9,3,4,17,9,7,6,9,4
"ENSMUSG00000033544.6","Angptl1",0,0,0,0,0,0,0,0,0,3,0,0
"ENSMUSG00000038473.14","Nos1ap",6,3,1,7,2,1,10,5,4,2,2,0
"ENSMUSG00000116635.1","ENSMUSG00000116635.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000000171.5","Sdhd",52,47,48,106,63,31,89,59,96,54,37,39
"ENSMUSG00000055799.13","Tcf7l1",0,3,0,13,5,0,3,6,10,2,2,1
"ENSMUSG00000028023.16","Pitx2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020329.12","Polrmt",23,8,1,17,2,9,17,4,11,7,7,4
"ENSMUSG00000100071.1","Gm28707",2,0,0,0,0,0,0,0,2,0,0,2
"ENSMUSG00000038763.12","Alpk3",0,0,1,0,0,0,0,0,0,0,0,0
"ENSMUSG00000044716.12","Dok7",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022177.9","Haus4",42,26,14,35,23,14,13,11,36,13,19,14
"ENSMUSG00000093327.1","Mir5107",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000048602.9","Morc2b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000020821.17","Kif1c",36,33,14,45,39,28,69,30,53,31,49,25
"ENSMUSG00000058833.11","2810428I15Rik",44,39,22,39,40,21,51,32,33,25,14,18
"ENSMUSG00000021028.8","Mbip",8,6,8,8,8,5,11,11,19,18,8,3
"ENSMUSG00000037315.15","Jade3",5,5,5,19,0,3,5,10,9,7,1,5
"ENSMUSG00000093031.2","Gm22662",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000115046.1","ENSMUSG00000115046.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047466.10","8030462N17Rik",39,38,15,66,35,14,48,28,43,32,37,8
"ENSMUSG00000110605.1","ENSMUSG00000110605.1",0,0,0,0,0,1,0,0,7,1,6,0
"ENSMUSG00000028261.13","Ndufaf4",55,46,43,70,38,20,47,26,35,63,58,31
"ENSMUSG00000097232.1","Gm26854",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111507.1","ENSMUSG00000111507.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000070808.4","Gltscr1",75,22,27,63,54,22,46,70,98,100,48,43
"ENSMUSG00000114098.1","ENSMUSG00000114098.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000007670.10","Khsrp",182,300,156,305,213,97,176,181,164,151,216,132
"ENSMUSG00000045587.9","BC049730",0,0,1,0,0,0,1,0,0,0,0,0
"ENSMUSG00000026437.11","Cdk18",12,26,11,45,32,22,92,68,78,20,34,15
"ENSMUSG00000035597.19","Prpf39",36,42,25,77,50,13,69,33,63,67,73,17
"ENSMUSG00000045378.5","Pxt1",0,9,0,1,0,0,3,0,0,2,0,0
"ENSMUSG00000022538.20","Lsg1",28,19,16,48,15,6,16,23,44,23,10,10
"ENSMUSG00000085594.1","Gm11551",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038437.11","Mllt6",64,81,57,138,51,18,135,105,184,88,115,63
"ENSMUSG00000116994.1","ENSMUSG00000116994.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038173.15","Enpp6",0,2,0,0,0,2,0,3,0,3,0,0
"ENSMUSG00000038023.12","Atp6v0a2",65,45,33,81,38,10,63,67,74,39,38,30
"ENSMUSG00000082807.1","Gm14782",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028907.7","Utp11l",71,76,38,106,50,36,90,70,91,47,65,48
"ENSMUSG00000109378.1","ENSMUSG00000109378.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000052062.14","Pard3b",2,0,0,1,0,1,0,4,0,3,8,4
"ENSMUSG00000108325.1","ENSMUSG00000108325.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064672.1","Gm22806",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000092627.2","D130058E05Rik",3,0,0,0,0,0,1,0,2,0,0,0
"ENSMUSG00000042579.2","4632404H12Rik",7,1,0,2,19,0,2,8,3,7,14,1
"ENSMUSG00000083425.1","Gm13992",1,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030655.15","Smg1",77,161,88,158,60,28,142,113,166,93,95,87
"ENSMUSG00000055446.5","A630091E08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000022330.5","Osr2",0,1,0,0,0,0,1,0,0,2,0,0
"ENSMUSG00000082308.1","Gm15770",5,7,7,6,6,1,6,4,7,0,2,6
"ENSMUSG00000092415.2","Gm20513",0,0,0,0,0,0,3,0,0,2,1,0
"ENSMUSG00000074364.6","Ehd2",0,6,1,3,2,1,3,1,1,18,7,1
"ENSMUSG00000098973.1","Mir6236",3,0,4,3,2,0,3,2,4,6,3,0
"ENSMUSG00000111618.1","ENSMUSG00000111618.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000020715.9","Ern1",46,112,42,60,37,11,59,33,68,23,38,45
"ENSMUSG00000018656.5","Fam115e",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109875.1","ENSMUSG00000109875.1",4,2,2,6,3,1,5,3,8,3,0,4
"ENSMUSG00000046532.8","Ar",0,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000037552.17","Plekhg2",12,13,10,23,13,8,25,19,16,13,14,11
"ENSMUSG00000022536.14","Glyr1",104,82,53,113,72,32,106,53,110,97,60,27
"ENSMUSG00000117316.1","ENSMUSG00000117316.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000043964.14","Orai3",58,62,28,77,53,30,65,95,102,57,56,23
"ENSMUSG00000025869.11","Nop16",14,30,36,22,16,4,13,11,19,27,8,10
"ENSMUSG00000033952.14","Aspm",19,16,14,17,3,15,12,14,16,7,0,3
"ENSMUSG00000086542.1","Gm13782",1,0,0,0,0,0,0,0,0,0,1,0
"ENSMUSG00000026141.13","Col19a1",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000072694.8","1500011B03Rik",53,44,50,87,55,41,36,54,90,23,35,37
"ENSMUSG00000021290.6","2010107E04Rik",472,335,242,543,280,116,469,266,455,287,213,201
"ENSMUSG00000093283.1","Gm22567",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000059355.13","Wdr83os",10,17,7,11,8,5,14,12,14,7,14,14
"ENSMUSG00000079594.2","BC117090",0,0,0,1,0,0,0,0,0,0,0,1
"ENSMUSG00000099574.1","1700121L03Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000027177.14","Hipk3",115,146,92,203,113,64,137,120,231,119,100,61
"ENSMUSG00000040410.14","Fbxl4",12,28,13,24,40,3,29,28,49,24,20,8
"ENSMUSG00000068243.6","Gm7079",12,8,5,25,9,0,15,8,13,6,3,5
"ENSMUSG00000073242.4","Dnmt3aos",3,0,1,4,0,1,7,2,0,1,1,1
"ENSMUSG00000020097.14","Sgpl1",277,232,144,352,178,88,318,173,303,163,129,93
"ENSMUSG00000043088.16","Il17re",0,0,0,0,0,0,0,1,0,0,0,1
"ENSMUSG00000082393.2","Gm15028",0,0,0,0,0,0,1,0,0,1,0,0
"ENSMUSG00000019261.3","Map1s",70,62,32,117,88,30,88,55,161,95,66,56
"ENSMUSG00000015697.14","Setdb1",70,53,76,124,62,57,87,96,76,81,57,25
"ENSMUSG00000094946.1","Gm25754",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000019852.7","D10Bwg1379e",2,0,0,0,1,0,1,2,2,0,0,2
"ENSMUSG00000096238.1","Gm22583",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000019907.10","Ppp1r12a",178,187,104,270,161,112,312,165,247,241,175,129
"ENSMUSG00000081332.1","Gm12664",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000040212.12","Emp3",1907,1512,1128,2248,1499,845,2577,1376,2540,1321,1199,909
"ENSMUSG00000021115.15","Vrk1",100,76,50,74,53,10,70,81,57,51,62,57
"ENSMUSG00000065926.1","Gm22798",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000033268.8","Duox1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000107839.1","ENSMUSG00000107839.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000109028.1","ENSMUSG00000109028.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104674.1","ENSMUSG00000104674.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000059273.9","Zc3h4",88,74,34,113,51,19,126,74,112,73,49,40
"ENSMUSG00000018537.16","Pcgf2",4,12,4,19,3,3,10,5,5,5,11,0
"ENSMUSG00000036655.8","Colec11",0,0,0,3,1,0,0,0,0,5,1,0
"ENSMUSG00000028672.13","Hmgcl",112,88,78,203,106,78,234,160,221,113,111,82
"ENSMUSG00000039713.17","Plekhg5",1,4,3,21,8,2,1,2,37,13,4,6
"ENSMUSG00000044197.8","Gpr146",62,33,16,109,39,25,67,42,98,75,36,49
"ENSMUSG00000102058.6","Gm28470",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000104995.1","ENSMUSG00000104995.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037347.7","Chst7",4,9,6,8,0,6,3,0,2,8,3,1
"ENSMUSG00000079344.11","Lipo4",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000035580.10","Kcnh8",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000039942.15","Ptger4",32,81,46,133,66,30,195,112,274,216,144,77
"ENSMUSG00000035651.7","4930480E11Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000021385.10","Ippk",69,26,44,43,90,20,28,30,54,56,34,28
"ENSMUSG00000027820.12","Mme",0,0,0,0,0,0,3,1,0,0,0,0
"ENSMUSG00000109690.1","ENSMUSG00000109690.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000026155.13","Smap1",185,154,104,232,189,63,209,105,288,153,140,82
"ENSMUSG00000019978.16","Epb4.1l2",401,366,185,536,276,172,668,408,728,368,321,304
"ENSMUSG00000040459.11","Arglu1",130,87,42,133,89,61,116,87,212,102,87,51
"ENSMUSG00000033207.7","Mamdc2",2,3,0,2,0,8,26,21,40,2,0,1
"ENSMUSG00000100505.1","Gm13283",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000029027.9","Dffb",4,3,2,0,0,0,1,0,9,2,4,0
"ENSMUSG00000026327.8","Serpinb11",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000024537.5","Psmg2",44,43,21,52,39,14,49,30,65,50,18,25
"ENSMUSG00000034640.9","Tiparp",179,266,114,219,98,60,293,208,244,130,129,98
"ENSMUSG00000102452.1","RP24-308L17.5",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000035900.18","Gramd4",19,19,16,5,2,0,29,14,38,12,15,13
"ENSMUSG00000029664.10","Tfpi2",1,0,0,0,0,0,3,1,0,1,0,0
"ENSMUSG00000032419.8","Tbx18",0,2,1,0,0,0,3,0,0,1,0,2
"ENSMUSG00000001751.9","Naglu",32,31,24,29,42,8,37,32,55,14,5,14
"ENSMUSG00000092620.1","Gm18201",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000030780.15","BC017158",6,7,19,34,23,9,43,18,22,27,13,29
"ENSMUSG00000112137.1","ENSMUSG00000112137.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000098113.1","Gm2445",69,33,19,90,57,15,77,22,66,23,31,17
"ENSMUSG00000106320.1","ENSMUSG00000106320.1",0,0,2,0,0,0,0,0,0,0,1,0
"ENSMUSG00000074896.3","Ifit3",57,81,36,122,139,42,117,131,211,94,44,78
"ENSMUSG00000032577.16","Mapkapk3",79,95,39,84,64,48,116,61,144,93,70,59
"ENSMUSG00000026317.7","Cln8",206,209,121,257,139,100,266,161,223,159,95,109
"ENSMUSG00000030960.16","Mettl10",19,13,12,21,7,4,19,11,23,10,9,16
"ENSMUSG00000050592.8","Fam78a",13,18,1,46,15,39,25,22,33,31,17,21
"ENSMUSG00000087230.10","Mroh3",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000050079.10","Rspry1",175,95,95,216,108,67,132,204,161,121,81,57
"ENSMUSG00000094873.1","Gm13812",2,3,4,2,3,0,1,1,5,1,0,1
"ENSMUSG00000051234.6","Rnf7",72,91,62,128,86,36,160,77,135,74,68,28
"ENSMUSG00000024789.13","Jak2",63,72,31,47,38,42,77,32,83,32,52,32
"ENSMUSG00000051498.7","Tlr6",23,9,8,42,28,6,30,12,14,12,15,8
"ENSMUSG00000020346.16","Mgat1",72,42,31,109,77,26,76,34,118,71,46,17
"ENSMUSG00000117641.1","ENSMUSG00000117641.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116074.1","ENSMUSG00000116074.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000079700.7","Fpr3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000106324.1","ENSMUSG00000106324.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000101955.1","Gm29376",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000105154.1","ENSMUSG00000105154.1",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000025762.16","Larp1b",31,56,30,45,11,5,25,10,65,53,34,22
"ENSMUSG00000039037.5","St6galnac5",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000115667.1","ENSMUSG00000115667.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000019815.7","Zc2hc1b",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000116614.1","ENSMUSG00000116614.1",6,2,4,10,8,5,21,21,18,15,2,2
"ENSMUSG00000001270.9","Ckb",162,134,82,217,141,45,200,180,254,127,104,89
"ENSMUSG00000038774.9","Ascc3",89,66,48,128,59,26,66,72,105,86,58,38
"ENSMUSG00000059534.8","Uqcr10",109,94,41,121,107,41,96,63,137,85,54,59
"ENSMUSG00000050846.9","Zfp623",9,7,4,0,3,0,8,6,15,4,4,1
"ENSMUSG00000029121.16","Crmp1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000062070.12","Pgk1",150,108,87,153,103,37,136,70,93,51,96,33
"ENSMUSG00000081992.1","Gm13408",9,11,4,14,6,6,16,3,12,6,6,6
"ENSMUSG00000073876.3","Gm13305",18,15,10,12,27,9,15,12,37,30,36,10
"ENSMUSG00000083276.1","Gm13551",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113835.1","ENSMUSG00000113835.1",0,0,0,0,0,0,1,0,0,0,0,0
"ENSMUSG00000032890.17","Rims3",8,0,2,0,0,0,5,1,0,0,4,0
"ENSMUSG00000098041.1","Gm26981",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000113052.1","ENSMUSG00000113052.1",0,0,0,0,0,0,0,0,0,1,0,0
"ENSMUSG00000100896.1","Gm28217",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000028391.16","Wdr31",0,1,0,0,1,0,1,1,0,1,0,0
"ENSMUSG00000023235.14","Ccl25",16,1,8,14,2,2,7,2,4,4,4,4
"ENSMUSG00000064372.1","mt-Tp",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000112746.1","ENSMUSG00000112746.1",0,0,0,0,0,1,0,0,1,1,0,0
"ENSMUSG00000101172.1","Gm28535",0,0,0,3,0,0,0,0,0,2,0,0
"ENSMUSG00000033159.14","Cnppd1",116,95,66,216,113,56,172,207,239,148,133,95
"ENSMUSG00000047187.9","Rab2a",172,172,86,280,134,87,243,240,285,182,96,89
"ENSMUSG00000081664.1","Gm15544",0,0,1,0,0,0,0,0,0,2,0,0
"ENSMUSG00000074813.14","Gm14005",78,48,26,30,10,15,68,28,35,20,24,17
"ENSMUSG00000025894.11","Aasdhppt",52,51,24,47,50,28,60,37,59,63,43,23
"ENSMUSG00000038690.15","Atp5j2",186,121,91,214,105,60,172,99,127,98,90,61
"ENSMUSG00000020993.9","Trappc6b",224,104,95,252,123,53,242,137,324,178,116,95
"ENSMUSG00000099624.1","Gm7889",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038276.12","Asic3",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000050128.5","Olfr1023",0,0,0,0,0,0,0,3,0,0,0,0
"ENSMUSG00000019579.13","D17Wsu104e",93,66,26,94,45,21,70,56,61,43,32,47
"ENSMUSG00000116736.1","ENSMUSG00000116736.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000091577.2","Gm6211",5,2,0,0,1,0,0,0,1,1,2,0
"ENSMUSG00000029154.13","Cwh43",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114521.1","ENSMUSG00000114521.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000108437.1","ENSMUSG00000108437.1",4152,2630,1936,5080,2937,1350,4728,2504,4708,4147,1648,1577
"ENSMUSG00000025020.11","Slit1",0,0,0,0,0,0,0,1,0,0,1,0
"ENSMUSG00000099781.1","Gm28583",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047238.4","Mageh1",1,0,3,1,0,3,5,1,3,4,0,0
"ENSMUSG00000020583.4","Matn3",0,0,0,0,0,0,0,0,1,0,0,0
"ENSMUSG00000031434.15","Morc4",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000080775.1","Gm6368",76,140,44,83,58,50,69,109,107,65,101,39
"ENSMUSG00000114012.1","ENSMUSG00000114012.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000056772.3","Rps6-ps2",3,0,1,1,0,0,1,0,0,0,0,0
"ENSMUSG00000019039.14","Dalrd3",13,26,11,12,16,4,44,29,20,21,24,12
"ENSMUSG00000112618.1","ENSMUSG00000112618.1",0,0,0,0,0,0,1,1,0,0,0,0
"ENSMUSG00000027438.14","Napb",0,2,1,1,3,1,1,9,4,1,2,2
"ENSMUSG00000040848.11","Sft2d2",120,84,96,351,136,56,244,153,340,225,138,141
"ENSMUSG00000050310.9","Rictor",37,24,19,59,29,7,38,28,42,50,34,21
"ENSMUSG00000074634.12","Gm7120",91,56,19,78,21,20,41,6,55,38,34,36
"ENSMUSG00000081877.1","Gm8858",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000064254.6","Ethe1",33,44,31,55,36,26,32,30,40,24,26,18
"ENSMUSG00000024675.19","Ms4a4c",446,385,214,633,344,240,314,169,416,421,257,279
"ENSMUSG00000020778.12","Ten1",26,30,17,40,23,24,42,22,29,23,22,7
"ENSMUSG00000044447.5","Dock5",36,34,24,30,22,9,31,17,31,33,29,13
"ENSMUSG00000109868.1","ENSMUSG00000109868.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000005233.16","Spc25",31,25,21,46,13,14,20,17,14,25,5,9
"ENSMUSG00000025075.14","Habp2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000110069.1","ENSMUSG00000110069.1",2,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000102940.1","RP23-267J24.2",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000036955.16","2510003E04Rik",26,24,17,41,38,11,40,26,61,31,22,14
"ENSMUSG00000023953.9","Polh",8,18,1,17,10,3,5,4,7,4,9,14
"ENSMUSG00000072872.3","Rybp",142,176,128,210,71,63,133,75,153,108,103,72
"ENSMUSG00000050373.13","Snx21",1,3,5,8,9,2,13,7,9,5,6,0
"ENSMUSG00000021236.16","Entpd5",36,41,10,60,40,17,58,65,67,29,35,26
"ENSMUSG00000115637.1","ENSMUSG00000115637.1",3,0,0,1,0,0,2,0,0,2,1,0
"ENSMUSG00000087685.1","1700122E12Rik",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000111361.1","ENSMUSG00000111361.1",5,1,3,0,0,10,5,2,2,6,4,1
"ENSMUSG00000115785.1","ENSMUSG00000115785.1",36,20,9,51,27,18,30,27,28,33,25,28
"ENSMUSG00000113632.1","ENSMUSG00000113632.1",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000114220.1","ENSMUSG00000114220.1",0,0,0,0,0,0,1,0,0,0,2,0
"ENSMUSG00000103197.1","WI1-2075L23.1",13,0,9,1,2,1,8,2,12,6,12,5
"ENSMUSG00000088052.1","Gm26152",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000047710.8","Champ1",25,26,23,23,21,17,5,24,32,13,22,20
"ENSMUSG00000029552.19","Tes",182,177,83,89,79,50,221,128,129,107,109,56
"ENSMUSG00000033530.8","Ttc7b",100,76,18,106,52,32,85,47,116,53,39,17
"ENSMUSG00000099815.1","Gm28430",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000092368.1","A930015D03Rik",0,0,0,0,0,0,4,0,4,0,0,1
"ENSMUSG00000046447.3","Camk2n1",2,1,1,2,0,0,7,0,4,6,1,7
"ENSMUSG00000028937.14","Acot7",68,56,48,63,49,29,50,42,26,39,28,30
"ENSMUSG00000057672.16","Pkn1",118,110,52,106,121,34,152,107,171,165,93,81
"ENSMUSG00000021996.16","Esd",184,143,125,209,123,100,177,115,172,51,62,80
"ENSMUSG00000022442.16","Ttll1",1,6,3,12,4,0,2,4,18,6,5,2
"ENSMUSG00000000804.14","Usp32",32,21,28,47,12,14,39,28,54,43,20,23
"ENSMUSG00000033760.17","Rbm4b",11,21,14,22,21,4,42,16,23,18,30,16
"ENSMUSG00000093661.1","Eif4e3",106,89,75,155,80,31,153,127,148,87,89,54
"ENSMUSG00000097175.1","Gm27018",6,2,1,6,4,3,5,6,6,3,3,3
"ENSMUSG00000039230.14","Tbcd",22,16,7,23,29,9,13,13,8,5,6,8
"ENSMUSG00000039990.16","Edrf1",14,5,2,6,7,5,4,9,5,2,11,0
"ENSMUSG00000083270.1","Gm13498",2,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000037075.7","Rnf139",160,169,57,277,158,141,219,208,328,206,216,53
"ENSMUSG00000024008.16","Cpne5",0,0,0,3,0,3,0,0,0,0,0,1
